ID_MEMORABILIA,SHOW_ID,DATUM,MESTO,STAT,VENUE,KATEGORIE,SOUBOR_SKEN,CONTRIBUTOR,LINEUP,SETLIST,POCET_SKLADEB,SETLIST_URL,YOUTUBE_URL,REVIEW_URL,SETLIST_FM_URL,TOUR_ID,TOUR_NAME,STATUS,ORIGINAL_DATE,NOTE
TICKET_0241,SHOW_2001-01-08_DSSELDORF,2001-01-08,Düsseldorf,Germany,Philipshalle,tickets,kk-joe-jackson-2001-01-08.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years (cover of Steely Dan), Is She Really Going Out With Him?, Breaking Us in Two, [Set 2], Be My Number Two, Home Town, For No One (cover of The Beatles), You Can't Be Too Strong (cover of Graham Parker & The Rumour), [Set 3], Love Got Lost, Real Men, Blaze of Glory, Glamour and Pain, Target, Just Because..., Got the Time, Stay, Steppin' Out, [Encore 1], Stranger Than Fiction, One More Time, A Slow Song",24.0,https://www.setlist.fm/setlist/joe-jackson/2001/philipshalle-dusseldorf-germany-6bde6ee6.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/philipshalle-dusseldorf-germany-6bde6ee6.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0242,SHOW_2001-01-10_FRANKFURT,2001-01-10,Frankfurt,Germany,Alte Oper,tickets,kk-aw-04.jpg,"Andreas Wiethoff, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years (cover of Steely Dan), Is She Really Going Out With Him?, Breaking Us in Two, Be My Number Two, Home Town, Eleanor Rigby (cover of The Beatles), It's Different for Girls, Love Got Lost, Real Men, Blaze of Glory, Stranger Than Fiction, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], One More Time",22.0,https://www.setlist.fm/setlist/joe-jackson/2001/alte-oper-frankfurt-germany-7be2b6f0.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/alte-oper-frankfurt-germany-7be2b6f0.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0243,SHOW_2001-01-13_BIELEFELD,2001-01-13,Bielefeld,Germany,Stadthalle,tickets,"kk-joe-jackson-2001-01-13-2.jpg, kk-joe-jackson-2001-01-13.jpg","Thomas Collin, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years (cover of Steely Dan), Is She Really Going Out With Him?, Breaking Us in Two, Home Town, Be My Number Two, Eleanor Rigby (cover of The Beatles), It's Different for Girls, Love Got Lost, Real Men, Blaze of Glory, Nineteen Forever, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], ""Heroes"" (cover of David Bowie), One More Time, A Slow Song",24.0,https://www.setlist.fm/setlist/joe-jackson/2001/stadthalle-bielefeld-bielefeld-germany-43f09f4f.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/stadthalle-bielefeld-bielefeld-germany-43f09f4f.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0244,SHOW_2001-01-14_HAMBURG,2001-01-14,Hamburg,Germany,CCH Saal 2,tickets,kk-joe-jackson-2001-01-14.jpg,"Rolf Thalmann, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Dear Mom, Stranger Than You, Another World, Chinatown, Is She Really Going Out With Him?, Breaking Us in Two, Be My Number Two (Solo), Home Town (Solo), For No One (cover of The Beatles), Drowning, It's Different for Girls (Solo), Love Got Lost, Real Men, Stranger Than Fiction, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, Blaze of Glory, A Slow Song",23.0,https://www.setlist.fm/setlist/joe-jackson/2001/saal-2-hamburg-germany-6bd2fa9e.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/saal-2-hamburg-germany-6bd2fa9e.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0245,SHOW_2001-01-16_BERLIN,2001-01-16,Berlin,Germany,ICC Saal 2,tickets,kk-joe-jackson-2001-01-16.jpg,"Steve Whitbread, U.K.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years (cover of Steely Dan), Is She Really Going Out With Him?, Breaking Us in Two, Not Here, Not Now, Be My Number Two, Home Town, For No One (cover of The Beatles), It's Different for Girls, Love Got Lost, Real Men, Stranger Than Fiction, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], ""Heroes"" (cover of David Bowie), One More Time, A Slow Song",25.0,https://www.setlist.fm/setlist/joe-jackson/2001/icc-2-berlin-germany-5be0cf34.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/icc-2-berlin-germany-5be0cf34.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0246,SHOW_2001-01-18_PARIS,2001-01-18,Paris,France,Olympia,tickets,"kk-sm-2.jpg, kk-joe-jackson-2001-01-18.jpg, kk-joe-jackson-2001-01-18-op.jpg","Olivier Popincourt, France","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years (cover of Steely Dan), Is She Really Going Out With Him?, Breaking Us in Two, Be My Number Two, Home Town, For No One (cover of The Beatles), You Can't Be Too Strong (cover of Graham Parker & The Rumour), It's Different for Girls, Love Got Lost, Real Men, Stranger Than Fiction, Glamour and Pain, Target, Just Because..., Got the Time, Stay, Steppin' Out, [Encore 1], Blaze of Glory, One More Time, A Slow Song",25.0,https://www.setlist.fm/setlist/joe-jackson/2001/lolympia-bruno-coquatrix-paris-france-394750f.html,https://youtu.be/VBY1008UDoA,,https://www.setlist.fm/setlist/joe-jackson/2001/lolympia-bruno-coquatrix-paris-france-394750f.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0247,SHOW_2001-01-20_LYON,2001-01-20,Lyon,France,La Bourse du Travail,tickets,kk-gs-joe-jackson-2001-01-20.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)",,0.0,https://www.setlist.fm/setlist/joe-jackson/2001/la-bourse-du-travail-lyon-france-438eff87.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/la-bourse-du-travail-lyon-france-438eff87.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0248,SHOW_2001-01-31_MNCHENMUNICH,2001-01-31,München (Munich),Germany,Philharmonie,tickets,kk-joe-jackson-2001-01-31.jpg,"Robert Keller, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)",,0.0,https://www.setlist.fm/setlist/joe-jackson/2001/philharmonie-im-gasteig-munich-germany-738efe7d.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/philharmonie-im-gasteig-munich-germany-738efe7d.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0249,SHOW_2001-02-12_AMSTERDAM,2001-02-12,Amsterdam,Netherlands,Carre,tickets,kk-joe-jackson-2001-02-12.jpg,"Lammert Veen, Netherlands","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, Stranger Than You, Breaking Us in Two, Is She Really Going Out With Him?, Reelin' In the Years (cover of Steely Dan), Happyland, Another World, Be My Number Two, For No One (cover of The Beatles), It's Different for Girls, Drowning, Love Got Lost, Glamour and Pain, Got the Time, Target, Just Because..., Stay / Steppin' Out, Blaze of Glory, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2001/koninklijk-theater-carre-amsterdam-netherlands-2bf5fc4a.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/koninklijk-theater-carre-amsterdam-netherlands-2bf5fc4a.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0250,SHOW_2001-02-13_ROTTERDAM,2001-02-13,Rotterdam,Netherlands,de Doelen,tickets,kk-joe-jackson-2001-02-13.jpg,"Hans Gordijn, Netherlands","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, Stranger Than You, Breaking Us in Two, Is She Really Going Out With Him?, Reelin' In the Years (cover of Steely Dan), Happyland, Another World, Be My Number Two, For No One (cover of The Beatles), It's Different for Girls, Drowning, Love Got Lost, Glamour and Pain, Got the Time, Target, Just Because..., Stay / Steppin' Out, Blaze of Glory, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2001/de-doelen-rotterdam-netherlands-63968297.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/de-doelen-rotterdam-netherlands-63968297.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0251,SHOW_2001-02-17_LONDON,2001-02-17,London,U.K.,Royal Festival Hall,tickets,kk-joe-jackson-2001-02-17.jpg,"Steve Whitbread, U.K.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, Stranger Than You, Breaking Us in Two, Is She Really Going Out With Him?, Reelin' In the Years (cover of Steely Dan), Happyland, Another World, Be My Number Two, For No One (cover of The Beatles), It's Different for Girls, Drowning, Love Got Lost, Glamour and Pain, Got the Time, Target, Just Because..., Stay / Steppin' Out, Blaze of Glory, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2001/royal-festival-hall-london-england-7bccba24.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/royal-festival-hall-london-england-7bccba24.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0252,SHOW_2001-02-19_BIRMINGHAM,2001-02-19,Birmingham,U.K.,Symphony Hall,tickets,kk-joe-jackson-2001-02-19.jpg,"Mike Baggaley, U.K.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","A Slow Song, Is She Really Going Out With Him?",2.0,https://www.setlist.fm/setlist/joe-jackson/2001/symphony-hall-birmingham-england-73ccba25.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/symphony-hall-birmingham-england-73ccba25.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0253,SHOW_2001-02-20_MANCHESTER,2001-02-20,Manchester,U.K.,Apollo,tickets,kk-joe-jackson-2001-02-20.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Stranger Than You, Fools in Love, Another World, Chinatown, Is She Really Going Out With Him?, Breaking Us in Two, Be My Number Two, Home Town, Any Major Dude Will Tell You (cover of Steely Dan), For No One (cover of The Beatles), It's Different for Girls, Love Got Lost, Real Men, Stranger Than Fiction, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], One More Time, A Slow Song",23.0,https://www.setlist.fm/setlist/joe-jackson/2001/manchester-apollo-manchester-england-73d922ad.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/manchester-apollo-manchester-england-73d922ad.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0254,SHOW_2001-03-12_WASHINGTON,2001-03-12,Washington,DC,Warner Theatre,tickets,kk-joe-jackson-2001-03-12.jpg,"Norm Friedlander, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Fools in Love, Another World, Is She Really Going Out With Him?, Stranger Than You, Love Got Lost, Breaking Us in Two, Home Town, For No One (cover of The Beatles), Be My Number Two (solo), It's Different for Girls, Drowning, Real Men, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], Blaze of Glory, A Slow Song",22.0,https://www.setlist.fm/setlist/joe-jackson/2001/warner-theatre-washington-dc-3bdc68ac.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/warner-theatre-washington-dc-3bdc68ac.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0255,SHOW_2001-03-13_UPPERDARBY,2001-03-13,Upper Darby,PA,Tower Theater,tickets,kk-joe-jackson-2001-03-13.jpg,"Sheva Golkow, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)",,0.0,https://www.setlist.fm/setlist/joe-jackson/2001/tower-theatre-upper-darby-pa-7b8efe6c.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/tower-theatre-upper-darby-pa-7b8efe6c.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0256,SHOW_2001-03-15_NEWYORK,2001-03-15,New York,NY,,tickets,"kk-jn-17.jpg, kk-joe-jackson-2001-03-15.jpg","John Nyman, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)",,0.0,https://www.setlist.fm/setlist/joe-jackson/2001/tribeca-performing-arts-center-new-york-ny-53848f25.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/tribeca-performing-arts-center-new-york-ny-53848f25.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0257,SHOW_2001-03-17_REDBANK,2001-03-17,Red Bank,NJ,Count Basie Theatre,tickets,"kk-joe-jackson-2001-03-17-2.jpg, kk-jn-04.jpg","Benjamin Davis, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Fools in Love, Stranger Than You, Another World, Reelin' In the Years (cover of Steely Dan), Is She Really Going Out With Him?, Breaking Us in Two, Home Town, It's Different for Girls, The Man Who Wrote Danny Boy, Cancer, Love Got Lost, Real Men, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], One More Time, A Slow Song",21.0,https://www.setlist.fm/setlist/joe-jackson/2001/count-basie-theatre-red-bank-nj-6b86160e.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/count-basie-theatre-red-bank-nj-6b86160e.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0258,SHOW_2001-03-29_CHICAGO,2001-03-29,Chicago,IL,The Riviera,tickets,kk-joe-jackson-2001-03-29.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Dear Mom, Fools in Love, Stranger Than You, Cancer, Is She Really Going Out With Him?, Not Here, Not Now, Be My Number Two, Any Major Dude Will Tell You (cover of Steely Dan), It's Different for Girls, Down to London / The ""In"" Crowd, Love Got Lost, Another World, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], A Slow Song",21.0,https://www.setlist.fm/setlist/joe-jackson/2001/riviera-theatre-chicago-il-63d7ba93.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/riviera-theatre-chicago-il-63d7ba93.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0259,SHOW_2001-03-31_MINNEAPOLIS,2001-03-31,Minneapolis,MN,Historic State Theatre,tickets,kk-joe-jackson-2001-03-31.jpg,"Shan Lines, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Fools in Love, Stranger Than You, Cancer, Is She Really Going Out With Him?, Not Here, Not Now, Be My Number Two (solo), It's Different for Girls (solo), Down to London / The ""In"" Crowd, Love Got Lost, Another World, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2001/state-theatre-minneapolis-mn-1bed01f4.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/state-theatre-minneapolis-mn-1bed01f4.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0260,SHOW_2001-04-01_MILWAUKEE,2001-04-01,Milwaukee,WI,Riverside Theatre,tickets,kk-joe-jackson-2001-04-01.jpg,"Ian Bowes, South Africa","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Fools in Love, Stranger Than You, Another World, Chinatown, Is She Really Going Out With Him?, Breaking Us in Two, Be My Number Two, For No One (cover of The Beatles), Home Town, Love Got Lost, Real Men, It's Different for Girls, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], Blaze of Glory, A Slow Song",21.0,https://www.setlist.fm/setlist/joe-jackson/2001/riverside-theater-milwaukee-wi-2bd9843a.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/riverside-theater-milwaukee-wi-2bd9843a.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
TICKET_0261,SHOW_2001-04-03_BOULDER,2001-04-03,Boulder,CO,Boulder Theatre,tickets,kk-joe-jackson-2001-04-03.jpg,"Ian Bowes, South Africa","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Fools in Love, Stranger Than You, Another World, Chinatown, Is She Really Going Out With Him?, Not Here, Not Now, [Set 2], Be My Number Two, Any Major Dude Will Tell You (cover of Steely Dan), The In Crowd / Down to London, Love Got Lost, Cancer, Nineteen Forever, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], ""Heroes"" (cover of David Bowie), One More Time, A Slow Song",23.0,https://www.setlist.fm/setlist/joe-jackson/2001/boulder-theater-boulder-co-3be64850.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/boulder-theater-boulder-co-3be64850.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
